chr1 start1 end1 chr2 start2 end2 bulk.IF1 bulk.IF2 D M adj.bulk.IF1 bulk.adj.IF2 adj.M mc A Z Difference.cluster
451 chr20 40000000 41000000 chr20 48000000 49000000 17 15 8 -0.180572245641821 16.778220969339 15.1982740283367 -0.142682256607409 -0.0378899890344108 15.9882474988379 -0.633979161063406 1
452 chr20 41000000 42000000 chr20 49000000 50000000 16 16 8 0 15.791266794672 16.2114922968925 0.0378899890344112 -0.0378899890344108 16.0013795457823 0.177881547982092 1
453 chr20 42000000 43000000 chr20 50000000 51000000 14 11 8 -0.347923303420307 13.817358445338 11.1454009541136 -0.310033314385896 -0.0378899890344108 12.4813796997258 -1.3863968315899 1
454 chr20 43000000 44000000 chr20 51000000 52000000 15 15 8 0 14.804312620005 15.1982740283367 0.0378899890344106 -0.0378899890344108 15.0012933241709 0.177881547982089 1
455 chr20 44000000 45000000 chr20 52000000 53000000 17 15 8 -0.180572245641821 16.778220969339 15.1982740283367 -0.142682256607409 -0.0378899890344108 15.9882474988379 -0.633979161063406 1
456 chr20 45000000 46000000 chr20 53000000 54000000 17 15 8 -0.180572245641821 16.778220969339 15.1982740283367 -0.142682256607409 -0.0378899890344108 15.9882474988379 -0.633979161063406 1
457 chr20 46000000 47000000 chr20 54000000 55000000 15 13 8 -0.206450877467426 14.804312620005 13.1718374912252 -0.168560888433016 -0.0378899890344108 13.9880750556151 -0.750330620881539 1
458 chr20 47000000 48000000 chr20 55000000 56000000 14 12 8 -0.222392421336448 13.817358445338 12.1586192226694 -0.184502432302037 -0.0378899890344108 12.9879888340037 -0.822004498906271 1
459 chr20 48000000 49000000 chr20 56000000 57000000 15 18 8 0.263034405833794 14.804312620005 18.2379288340041 0.300924394868204 -0.0378899890344108 16.5211207270046 1.36049573359273 1
460 chr20 49000000 50000000 chr20 57000000 58000000 16 14 8 -0.192645077942396 15.791266794672 14.185055759781 -0.154755088907985 -0.0378899890344108 14.9881612772265 -0.68825914277873 1
461 chr20 50000000 51000000 chr20 58000000 59000000 17 14 8 -0.280107919192735 16.778220969339 14.185055759781 -0.242217930158324 -0.0378899890344108 15.48163836456 -1.08149589995726 1
462 chr20 51000000 52000000 chr20 59000000 60000000 19 18 8 -0.0780025120012732 18.752129318673 18.2379288340041 -0.0401125229668615 -0.0378899890344108 18.4950290763385 -0.172821155390705 1
463 chr20 52000000 53000000 chr20 60000000 61000000 15 15 8 0 14.804312620005 15.1982740283367 0.0378899890344106 -0.0378899890344108 15.0012933241709 0.177881547982089 1
464 chr20 53000000 54000000 chr20 61000000 62000000 15 15 8 0 14.804312620005 15.1982740283367 0.0378899890344106 -0.0378899890344108 15.0012933241709 0.177881547982089 1
465 chr20 54000000 55000000 chr20 62000000 63000000 13 15 8 0.206450877467426 12.830404270671 15.1982740283367 0.244340866501837 -0.0378899890344108 14.0143391495039 1.10609371684572 1
466 chr20 0 1000000 chr20 9000000 10000000 15 18 9 0.263034405833794 15.2147722481459 17.7459113811515 0.222013931017653 0.0410204748161396 16.4803418146487 1.00571083901987 1
467 chr20 1000000 2000000 chr20 10000000 11000000 16 14 9 -0.192645077942396 16.2290903980223 13.8023755186734 -0.233665552758536 0.0410204748161396 15.0157329583478 -1.04304403735159 1
468 chr20 2000000 3000000 chr20 11000000 12000000 16 18 9 0.169925001442312 16.2290903980223 17.7459113811515 0.128904526626172 0.0410204748161396 16.9875008895869 0.587086887152899 1
469 chr20 3000000 4000000 chr20 12000000 13000000 16 15 9 -0.0931094043914815 16.2290903980223 14.7882594842929 -0.134129879207621 0.0410204748161396 15.5086749411576 -0.595527298457736 1
470 chr20 4000000 5000000 chr20 13000000 14000000 12 18 9 0.584962500721156 12.1718177985167 17.7459113811515 0.543942025905016 0.0410204748161396 14.9588645898341 2.45311362480208 0
471 chr20 5000000 6000000 chr20 14000000 15000000 14 17 9 0.280107919192735 14.2004540982695 16.760027415532 0.239087444376595 0.0410204748161396 15.4802407569007 1.08247410134858 1
472 chr20 6000000 7000000 chr20 15000000 16000000 15 14 9 -0.0995356735509144 15.2147722481459 13.8023755186734 -0.140556148367054 0.0410204748161396 14.5085738834096 -0.624420085484616 1
473 chr20 7000000 8000000 chr20 16000000 17000000 16 20 9 0.321928094887362 16.2290903980223 19.7176793123906 0.280907620071223 0.0410204748161396 17.9733848552064 1.27049943919145 1
474 chr20 8000000 9000000 chr20 17000000 18000000 15 16 9 0.0931094043914815 15.2147722481459 15.7741434499125 0.0520889295753415 0.0410204748161396 15.4944578490292 0.241720605276204 1
475 chr20 9000000 10000000 chr20 18000000 19000000 16 16 9 0 16.2290903980223 15.7741434499125 -0.0410204748161397 0.0410204748161396 16.0016169239674 -0.176903346590766 1
476 chr20 10000000 11000000 chr20 19000000 20000000 14 18 9 0.362570079384708 14.2004540982695 17.7459113811515 0.321549604568568 0.0410204748161396 15.9731827397105 1.45322757791372 1
477 chr20 11000000 12000000 chr20 20000000 21000000 16 19 9 0.247927513443585 16.2290903980223 18.731795346771 0.206907038627445 0.0410204748161396 17.4804428723967 0.937789590525698 1
478 chr20 12000000 13000000 chr20 21000000 22000000 15 12 9 -0.321928094887362 15.2147722481459 11.8306075874343 -0.362948569703502 0.0410204748161396 13.5226899177901 -1.62430613237298 1
479 chr20 13000000 14000000 chr20 22000000 23000000 16 16 9 0 16.2290903980223 15.7741434499125 -0.0410204748161397 0.0410204748161396 16.0016169239674 -0.176903346590766 1
480 chr20 14000000 15000000 chr20 23000000 24000000 14 16 9 0.192645077942396 14.2004540982695 15.7741434499125 0.151624603126256 0.0410204748161396 14.987298774091 0.689237344170055 1
481 chr20 15000000 16000000 chr20 24000000 25000000 15 15 9 0 15.2147722481459 14.7882594842929 -0.0410204748161397 0.0410204748161396 15.0015158662194 -0.176903346590766 1
482 chr20 16000000 17000000 chr20 25000000 26000000 15 19 9 0.341036917835067 15.2147722481459 18.731795346771 0.300016443018927 0.0410204748161396 16.9732837974585 1.35641354239267 1
483 chr20 17000000 18000000 chr20 26000000 27000000 13 15 9 0.206450877467426 13.1861359483931 14.7882594842929 0.165430402651287 0.0410204748161396 13.987197716343 0.751308822272864 1
484 chr20 18000000 19000000 chr20 27000000 28000000 17 14 9 -0.280107919192735 17.2434085478986 13.8023755186734 -0.321128394008875 0.0410204748161396 15.522892033286 -1.43628079453011 1
485 chr20 19000000 20000000 chr20 28000000 29000000 17 16 9 -0.0874628412503394 17.2434085478986 15.7741434499125 -0.128483316066479 0.0410204748161396 16.5087759989056 -0.570140103769295 1
486 chr20 20000000 21000000 chr20 29000000 30000000 17 16 9 -0.0874628412503394 17.2434085478986 15.7741434499125 -0.128483316066479 0.0410204748161396 16.5087759989056 -0.570140103769295 1
487 chr20 21000000 22000000 chr20 30000000 31000000 16 11 9 -0.540568381362703 16.2290903980223 10.8447236218148 -0.581588856178843 0.0410204748161396 13.5369070099185 -2.60732241692358 0
488 chr20 22000000 23000000 chr20 31000000 32000000 17 16 9 -0.0874628412503394 17.2434085478986 15.7741434499125 -0.128483316066479 0.0410204748161396 16.5087759989056 -0.570140103769295 1
489 chr20 23000000 24000000 chr20 32000000 33000000 16 16 9 0 16.2290903980223 15.7741434499125 -0.0410204748161397 0.0410204748161396 16.0016169239674 -0.176903346590766 1
490 chr20 24000000 25000000 chr20 33000000 34000000 13 14 9 0.106915203916512 13.1861359483931 13.8023755186734 0.0658947291003723 0.0410204748161396 13.4942557335332 0.303792083379014 1
491 chr20 25000000 26000000 chr20 34000000 35000000 15 14 9 -0.0995356735509144 15.2147722481459 13.8023755186734 -0.140556148367054 0.0410204748161396 14.5085738834096 -0.624420085484616 1
492 chr20 26000000 27000000 chr20 35000000 36000000 17 17 9 0 17.2434085478986 16.760027415532 -0.0410204748161399 0.0410204748161396 17.0017179817153 -0.176903346590766 1
493 chr20 27000000 28000000 chr20 36000000 37000000 16 14 9 -0.192645077942396 16.2290903980223 13.8023755186734 -0.233665552758536 0.0410204748161396 15.0157329583478 -1.04304403735159 1
494 chr20 28000000 29000000 chr20 37000000 38000000 16 15 9 -0.0931094043914815 16.2290903980223 14.7882594842929 -0.134129879207621 0.0410204748161396 15.5086749411576 -0.595527298457736 1
495 chr20 29000000 30000000 chr20 38000000 39000000 17 16 9 -0.0874628412503394 17.2434085478986 15.7741434499125 -0.128483316066479 0.0410204748161396 16.5087759989056 -0.570140103769295 1
496 chr20 30000000 31000000 chr20 39000000 40000000 18 15 9 -0.263034405833794 18.257726697775 14.7882594842929 -0.304054880649933 0.0410204748161396 16.522993091034 -1.3595175322014 1
497 chr20 31000000 32000000 chr20 40000000 41000000 16 15 9 -0.0931094043914815 16.2290903980223 14.7882594842929 -0.134129879207621 0.0410204748161396 15.5086749411576 -0.595527298457736 1
498 chr20 32000000 33000000 chr20 41000000 42000000 17 17 9 0 17.2434085478986 16.760027415532 -0.0410204748161399 0.0410204748161396 17.0017179817153 -0.176903346590766 1
499 chr20 33000000 34000000 chr20 42000000 43000000 14 15 9 0.0995356735509144 14.2004540982695 14.7882594842929 0.0585151987347748 0.0410204748161396 14.4943567912812 0.270613392303085 1
500 chr20 34000000 35000000 chr20 43000000 44000000 14 16 9 0.192645077942396 14.2004540982695 15.7741434499125 0.151624603126256 0.0410204748161396 14.987298774091 0.689237344170055 1
501 chr20 35000000 36000000 chr20 44000000 45000000 14 24 9 0.777607578663552 14.2004540982695 23.6612151748687 0.736587103847412 0.0410204748161396 18.9308346365691 3.3192543155629 0
502 chr20 36000000 37000000 chr20 45000000 46000000 14 14 9 0 14.2004540982695 13.8023755186734 -0.0410204748161397 0.0410204748161396 14.0014148084714 -0.176903346590766 1
503 chr20 37000000 38000000 chr20 46000000 47000000 16 15 9 -0.0931094043914815 16.2290903980223 14.7882594842929 -0.134129879207621 0.0410204748161396 15.5086749411576 -0.595527298457736 1
504 chr20 38000000 39000000 chr20 47000000 48000000 13 13 9 0 13.1861359483931 12.8164915530539 -0.0410204748161397 0.0410204748161396 13.0013137507235 -0.176903346590766 1
505 chr20 39000000 40000000 chr20 48000000 49000000 14 16 9 0.192645077942396 14.2004540982695 15.7741434499125 0.151624603126256 0.0410204748161396 14.987298774091 0.689237344170055 1
506 chr20 40000000 41000000 chr20 49000000 50000000 15 14 9 -0.0995356735509144 15.2147722481459 13.8023755186734 -0.140556148367054 0.0410204748161396 14.5085738834096 -0.624420085484616 1
507 chr20 41000000 42000000 chr20 50000000 51000000 16 12 9 -0.415037499278844 16.2290903980223 11.8306075874343 -0.456057974094984 0.0410204748161396 14.0298489927283 -2.04293008423995 0
508 chr20 42000000 43000000 chr20 51000000 52000000 14 16 9 0.192645077942396 14.2004540982695 15.7741434499125 0.151624603126256 0.0410204748161396 14.987298774091 0.689237344170055 1
509 chr20 43000000 44000000 chr20 52000000 53000000 16 17 9 0.0874628412503394 16.2290903980223 16.760027415532 0.0464423664341991 0.0410204748161396 16.4945589067771 0.216333410587762 1
510 chr20 44000000 45000000 chr20 53000000 54000000 14 18 9 0.362570079384708 14.2004540982695 17.7459113811515 0.321549604568568 0.0410204748161396 15.9731827397105 1.45322757791372 1
511 chr20 45000000 46000000 chr20 54000000 55000000 15 15 9 0 15.2147722481459 14.7882594842929 -0.0410204748161397 0.0410204748161396 15.0015158662194 -0.176903346590766 1
512 chr20 46000000 47000000 chr20 55000000 56000000 17 15 9 -0.180572245641821 17.2434085478986 14.7882594842929 -0.22159272045796 0.0410204748161396 16.0158340160958 -0.988764055636264 1
513 chr20 47000000 48000000 chr20 56000000 57000000 15 14 9 -0.0995356735509144 15.2147722481459 13.8023755186734 -0.140556148367054 0.0410204748161396 14.5085738834096 -0.624420085484616 1
514 chr20 48000000 49000000 chr20 57000000 58000000 13 24 9 0.884522782580064 13.1861359483931 23.6612151748687 0.843502307763924 0.0410204748161396 18.4236755616309 3.79994974553268 0
515 chr20 49000000 50000000 chr20 58000000 59000000 11 14 9 0.347923303420307 11.1574996486403 13.8023755186734 0.306902828604167 0.0410204748161396 12.4799375836569 1.38737503298122 1
516 chr20 50000000 51000000 chr20 59000000 60000000 15 14 9 -0.0995356735509144 15.2147722481459 13.8023755186734 -0.140556148367054 0.0410204748161396 14.5085738834096 -0.624420085484616 1
517 chr20 51000000 52000000 chr20 60000000 61000000 15 14 9 -0.0995356735509144 15.2147722481459 13.8023755186734 -0.140556148367054 0.0410204748161396 14.5085738834096 -0.624420085484616 1
518 chr20 52000000 53000000 chr20 61000000 62000000 17 14 9 -0.280107919192735 17.2434085478986 13.8023755186734 -0.321128394008875 0.0410204748161396 15.522892033286 -1.43628079453011 1
519 chr20 53000000 54000000 chr20 62000000 63000000 14 13 9 -0.106915203916512 14.2004540982695 12.8164915530539 -0.147935678732652 0.0410204748161396 13.5084728256617 -0.657598776560545 1
520 chr20 0 1000000 chr20 10000000 11000000 17 14 10 -0.280107919192735 16.7460430100253 14.21231271516 -0.236678897699596 -0.0434290214931386 15.4791778625927 -1.05659216791701 1
521 chr20 1000000 2000000 chr20 11000000 12000000 17 15 10 -0.180572245641821 16.7460430100253 15.2274779091 -0.137143224148681 -0.0434290214931386 15.9867604595627 -0.609075429023162 1
522 chr20 2000000 3000000 chr20 12000000 13000000 16 13 10 -0.299560281858908 15.7609816564944 13.19714752122 -0.256131260365769 -0.0434290214931386 14.4790645888572 -1.14405084070827 1
523 chr20 3000000 4000000 chr20 13000000 14000000 15 16 10 0.0931094043914815 14.7759203029635 16.24264310304 0.13653842588462 -0.0434290214931386 15.5092817030018 0.621409231889303 1
524 chr20 4000000 5000000 chr20 14000000 15000000 15 14 10 -0.0995356735509144 14.7759203029635 14.21231271516 -0.0561066520577759 -0.0434290214931386 14.4941165090618 -0.244731458871517 1
525 chr20 5000000 6000000 chr20 15000000 16000000 17 15 10 -0.180572245641821 16.7460430100253 15.2274779091 -0.137143224148681 -0.0434290214931386 15.9867604595627 -0.609075429023162 1
526 chr20 6000000 7000000 chr20 16000000 17000000 19 16 10 -0.247927513443586 18.7161657170871 16.24264310304 -0.204498491950446 -0.0434290214931386 17.4794044100636 -0.911907657094127 1
527 chr20 7000000 8000000 chr20 17000000 18000000 15 13 10 -0.206450877467426 14.7759203029635 13.19714752122 -0.163021855974288 -0.0434290214931386 13.9865339120918 -0.725426888841296 1
528 chr20 8000000 9000000 chr20 18000000 19000000 14 14 10 0 13.7908589494326 14.21231271516 0.0434290214931386 -0.0434290214931386 14.0015858322963 0.202785280022333 1
529 chr20 9000000 10000000 chr20 19000000 20000000 13 19 10 0.547487795302493 12.8057975959017 19.28813868486 0.590916816795632 -0.0434290214931386 16.0469681403809 2.6643143378694 0
530 chr20 10000000 11000000 chr20 20000000 21000000 17 14 10 -0.280107919192735 16.7460430100253 14.21231271516 -0.236678897699596 -0.0434290214931386 15.4791778625927 -1.05659216791701 1
531 chr20 11000000 12000000 chr20 21000000 22000000 18 17 10 -0.082462160191973 17.7311043635562 17.25780829698 -0.0390331386988337 -0.0434290214931386 17.4944563302681 -0.1679681965428 1
532 chr20 12000000 13000000 chr20 22000000 23000000 13 15 10 0.206450877467426 12.8057975959017 15.2274779091 0.249879898960565 -0.0434290214931386 14.0166377525009 1.13099744888596 1
533 chr20 13000000 14000000 chr20 23000000 24000000 14 16 10 0.192645077942396 13.7908589494326 16.24264310304 0.236074099435535 -0.0434290214931386 15.0167510262363 1.06892597078315 1
534 chr20 14000000 15000000 chr20 24000000 25000000 17 17 10 0 16.7460430100253 17.25780829698 0.0434290214931395 -0.0434290214931386 17.0019256535027 0.202785280022337 1
535 chr20 15000000 16000000 chr20 25000000 26000000 12 18 10 0.584962500721156 11.8207362423708 18.27297349092 0.628391522214295 -0.0434290214931386 15.0468548666454 2.83280225141518 0
536 chr20 16000000 17000000 chr20 26000000 27000000 14 16 10 0.192645077942396 13.7908589494326 16.24264310304 0.236074099435535 -0.0434290214931386 15.0167510262363 1.06892597078315 1
537 chr20 17000000 18000000 chr20 27000000 28000000 15 17 10 0.180572245641821 14.7759203029635 17.25780829698 0.22400126713496 -0.0434290214931386 16.0168642999718 1.01464598906783 1
538 chr20 18000000 19000000 chr20 28000000 29000000 15 14 10 -0.0995356735509144 14.7759203029635 14.21231271516 -0.0561066520577759 -0.0434290214931386 14.4941165090618 -0.244731458871517 1
539 chr20 19000000 20000000 chr20 29000000 30000000 13 12 10 -0.115477217419936 12.8057975959017 12.18198232728 -0.0720481959267978 -0.0434290214931386 12.4938899615909 -0.31640533689625 1
540 chr20 20000000 21000000 chr20 30000000 31000000 14 15 10 0.0995356735509144 13.7908589494326 15.2274779091 0.142964695044053 -0.0434290214931386 14.5091684292663 0.650302018916183 1
541 chr20 21000000 22000000 chr20 31000000 32000000 17 14 10 -0.280107919192735 16.7460430100253 14.21231271516 -0.236678897699596 -0.0434290214931386 15.4791778625927 -1.05659216791701 1
542 chr20 22000000 23000000 chr20 32000000 33000000 16 12 10 -0.415037499278844 15.7609816564944 12.18198232728 -0.371608477785705 -0.0434290214931386 13.9714819918872 -1.66324145762685 1
543 chr20 23000000 24000000 chr20 33000000 34000000 14 17 10 0.280107919192735 13.7908589494326 17.25780829698 0.323536940685874 -0.0434290214931386 15.5243336232063 1.46216272796168 1
544 chr20 24000000 25000000 chr20 34000000 35000000 18 16 10 -0.169925001442312 17.7311043635562 16.24264310304 -0.126495979949173 -0.0434290214931386 16.9868737332981 -0.561204953721329 1
545 chr20 25000000 26000000 chr20 35000000 36000000 15 15 10 0 14.7759203029635 15.2274779091 0.0434290214931386 -0.0434290214931386 15.0016991060318 0.202785280022333 1
546 chr20 26000000 27000000 chr20 36000000 37000000 14 15 10 0.0995356735509144 13.7908589494326 15.2274779091 0.142964695044053 -0.0434290214931386 14.5091684292663 0.650302018916183 1
547 chr20 27000000 28000000 chr20 37000000 38000000 18 14 10 -0.362570079384708 17.7311043635562 14.21231271516 -0.319141057891569 -0.0434290214931386 15.9717085393581 -1.42734564448215 1
548 chr20 28000000 29000000 chr20 38000000 39000000 17 13 10 -0.387023123109247 16.7460430100253 13.19714752122 -0.343594101616108 -0.0434290214931386 14.9715952656227 -1.53728759788679 1
549 chr20 29000000 30000000 chr20 39000000 40000000 15 17 10 0.180572245641821 14.7759203029635 17.25780829698 0.22400126713496 -0.0434290214931386 16.0168642999718 1.01464598906783 1
550 chr20 30000000 31000000 chr20 40000000 41000000 19 13 10 -0.547487795302493 18.7161657170871 13.19714752122 -0.504058773809354 -0.0434290214931386 15.9566566191536 -2.25874377782473 0
551 chr20 31000000 32000000 chr20 41000000 42000000 19 14 10 -0.440572591385981 18.7161657170871 14.21231271516 -0.397143569892842 -0.0434290214931386 16.4642392161236 -1.77804834785495 1
552 chr20 32000000 33000000 chr20 42000000 43000000 14 15 10 0.0995356735509144 13.7908589494326 15.2274779091 0.142964695044053 -0.0434290214931386 14.5091684292663 0.650302018916183 1
553 chr20 33000000 34000000 chr20 43000000 44000000 19 13 10 -0.547487795302493 18.7161657170871 13.19714752122 -0.504058773809354 -0.0434290214931386 15.9566566191536 -2.25874377782473 0
554 chr20 34000000 35000000 chr20 44000000 45000000 18 15 10 -0.263034405833794 17.7311043635562 15.2274779091 -0.219605384340655 -0.0434290214931386 16.4792911363281 -0.9798289055883 1
555 chr20 35000000 36000000 chr20 45000000 46000000 16 14 10 -0.192645077942396 15.7609816564944 14.21231271516 -0.149216056449257 -0.0434290214931386 14.9866471858272 -0.663355410738487 1
556 chr20 36000000 37000000 chr20 46000000 47000000 15 13 10 -0.206450877467426 14.7759203029635 13.19714752122 -0.163021855974288 -0.0434290214931386 13.9865339120918 -0.725426888841296 1
557 chr20 37000000 38000000 chr20 47000000 48000000 13 18 10 0.46948528330122 12.8057975959017 18.27297349092 0.512914304794359 -0.0434290214931386 15.5393855434109 2.3136116344966 0
558 chr20 38000000 39000000 chr20 48000000 49000000 13 15 10 0.206450877467426 12.8057975959017 15.2274779091 0.249879898960565 -0.0434290214931386 14.0166377525009 1.13099744888596 1
559 chr20 39000000 40000000 chr20 49000000 50000000 13 19 10 0.547487795302493 12.8057975959017 19.28813868486 0.590916816795632 -0.0434290214931386 16.0469681403809 2.6643143378694 0
560 chr20 40000000 41000000 chr20 50000000 51000000 15 15 10 0 14.7759203029635 15.2274779091 0.0434290214931386 -0.0434290214931386 15.0016991060318 0.202785280022333 1
561 chr20 41000000 42000000 chr20 51000000 52000000 15 14 10 -0.0995356735509144 14.7759203029635 14.21231271516 -0.0561066520577759 -0.0434290214931386 14.4941165090618 -0.244731458871517 1
562 chr20 42000000 43000000 chr20 52000000 53000000 15 15 10 0 14.7759203029635 15.2274779091 0.0434290214931386 -0.0434290214931386 15.0016991060318 0.202785280022333 1
563 chr20 43000000 44000000 chr20 53000000 54000000 16 16 10 0 15.7609816564944 16.24264310304 0.0434290214931389 -0.0434290214931386 16.0018123797672 0.202785280022334 1
564 chr20 44000000 45000000 chr20 54000000 55000000 12 17 10 0.502500340529183 11.8207362423708 17.25780829698 0.545929362022322 -0.0434290214931386 14.5392722696754 2.46204877485004 0
565 chr20 45000000 46000000 chr20 55000000 56000000 21 15 10 -0.485426827170242 20.686288424149 15.2274779091 -0.441997805677103 -0.0434290214931386 17.9568831666245 -1.97971495247666 0
566 chr20 46000000 47000000 chr20 56000000 57000000 15 18 10 0.263034405833794 14.7759203029635 18.27297349092 0.306463427326933 -0.0434290214931386 16.5244468969418 1.38539946563297 1
567 chr20 47000000 48000000 chr20 57000000 58000000 17 13 10 -0.387023123109247 16.7460430100253 13.19714752122 -0.343594101616108 -0.0434290214931386 14.9715952656227 -1.53728759788679 1
568 chr20 48000000 49000000 chr20 58000000 59000000 17 15 10 -0.180572245641821 16.7460430100253 15.2274779091 -0.137143224148681 -0.0434290214931386 15.9867604595627 -0.609075429023162 1
569 chr20 49000000 50000000 chr20 59000000 60000000 17 16 10 -0.0874628412503394 16.7460430100253 16.24264310304 -0.0440338197571998 -0.0434290214931386 16.4943430565327 -0.190451477156192 1
570 chr20 50000000 51000000 chr20 60000000 61000000 14 15 10 0.0995356735509144 13.7908589494326 15.2274779091 0.142964695044053 -0.0434290214931386 14.5091684292663 0.650302018916183 1
571 chr20 51000000 52000000 chr20 61000000 62000000 16 14 10 -0.192645077942396 15.7609816564944 14.21231271516 -0.149216056449257 -0.0434290214931386 14.9866471858272 -0.663355410738487 1
572 chr20 52000000 53000000 chr20 62000000 63000000 16 18 10 0.169925001442312 15.7609816564944 18.27297349092 0.213354022935451 -0.0434290214931386 17.0169775737072 0.966775513765999 1
